date;open;high;low;close;volume;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
2011/05/13;2868.24;2897.14;2832.25;2871.03;4830255;2941.50;2952.34;2888.83;2800.99;2818.11;3037.18;2945.35;2882.66;;;483025504.00;582877184.00;605505152.00;37.56;57.59;-2.50;2888.83;3072.87;2704.79;31.15;39.28;-16.26;
2011/05/20;2864.38;2884.14;2821.20;2858.46;4363916;2903.10;2944.81;2891.35;2797.64;2825.64;3042.19;2943.69;2881.51;;;436391616.00;522721696.00;577852224.00;30.09;48.43;-6.59;2891.35;3072.09;2710.61;23.74;36.18;-24.87;
2011/05/27;2853.29;2853.29;2708.55;2709.95;4512446;2842.95;2925.11;2884.91;2790.17;2831.64;3046.34;2924.31;2875.28;;;451244608.00;475915872.00;553664512.00;20.19;39.01;-17.46;2884.91;3081.98;2687.83;5.82;30.10;-48.58;
2011/06/03;2704.48;2744.93;2676.54;2728.02;4032048;2806.25;2900.13;2881.74;2783.21;2836.19;3050.33;2907.17;2870.88;;;403204800.00;441607776.00;533595744.00;17.85;31.96;-10.37;2881.74;3087.00;2676.47;-6.85;22.71;-59.13;
2011/06/10;2720.97;2754.12;2672.32;2705.14;3206801;2774.52;2873.91;2881.24;2776.13;2839.40;3054.49;2890.36;2865.66;;;320680096.00;418909376.00;494033312.00;14.67;26.19;-8.39;2881.24;3088.28;2674.20;-18.53;14.46;-65.98;
2011/06/17;2687.65;2735.55;2641.39;2642.82;3856622;2728.88;2835.19;2875.74;2770.45;2842.58;3058.40;2862.44;2856.00;;;385662208.00;399435360.00;491156288.00;9.89;20.76;-11.85;2875.74;3102.08;2649.40;-32.43;5.08;-75.03;
2011/06/24;2635.83;2759.71;2610.99;2746.21;4234775;2706.43;2804.76;2873.10;2768.38;2848.10;3062.74;2844.01;2852.59;;;423477504.00;396853248.00;459787456.00;18.07;19.86;14.49;2873.10;3104.38;2641.82;-34.71;-2.87;-63.67;
2011/07/01;2746.79;2778.67;2727.25;2759.36;5039123;2716.32;2779.64;2869.71;2769.56;2852.82;3067.49;2821.46;2850.71;;;503912288.00;407388160.00;441652032.00;27.39;22.37;37.41;2869.71;3105.77;2633.64;-35.05;-9.31;-51.48;
2011/07/08;2770.94;2825.12;2770.94;2797.77;5846371;2730.27;2768.26;2864.60;2771.25;2858.40;3072.26;2800.40;2849.13;;;584637120.00;443672160.00;442639968.00;40.01;28.25;63.54;2864.60;3102.33;2626.87;-31.85;-13.82;-36.07;
2011/07/15;2789.45;2821.34;2752.19;2820.17;5071413;2753.25;2763.89;2861.68;2775.19;2862.89;3077.15;2784.52;2850.24;;;507141312.00;480965440.00;449937408.00;52.20;36.24;84.14;2861.68;3100.12;2623.24;-27.20;-16.49;-21.41;
2011/07/22;2821.36;2826.96;2763.42;2770.79;4368523;2778.88;2753.88;2853.11;2777.11;2866.19;3081.74;2772.80;2852.38;;;436852288.00;491205440.00;445320384.00;56.79;43.09;84.19;2853.11;3091.67;2614.54;-27.18;-18.63;-17.10;
2011/07/29;2759.63;2759.63;2677.12;2701.73;4184778;2769.95;2738.19;2841.50;2779.58;2868.54;3086.00;2759.28;2850.41;;;418477792.00;490206016.00;443529632.00;51.86;46.01;63.56;2841.50;3086.04;2596.96;-32.37;-21.38;-21.98;
2011/08/05;2697.57;2712.89;2605.14;2626.42;3304193;2743.38;2729.85;2827.48;2780.52;2870.06;3089.83;2738.91;2843.78;;;330419296.00;455504704.00;431446432.00;37.77;43.27;26.79;2827.48;3087.89;2567.07;-42.07;-25.52;-33.10;
2011/08/12;2599.29;2614.19;2437.68;2593.17;5071639;2702.45;2716.36;2808.24;2781.85;2870.80;3093.32;2716.79;2834.77;;;507163904.00;440011968.00;441842080.00;38.50;41.68;32.14;2808.24;3078.53;2537.96;-51.84;-30.78;-42.12;
2011/08/19;2598.14;2636.36;2513.75;2534.36;3856087;2645.30;2699.27;2786.59;2781.54;2871.52;3096.56;2702.17;2820.72;;;385608704.00;415704672.00;448335040.00;33.94;39.10;23.63;2786.59;3072.14;2501.04;-63.60;-37.34;-52.51;
2011/08/26;2534.57;2616.64;2507.78;2612.19;3700092;2613.55;2696.21;2765.70;2785.36;2872.64;3100.00;2692.51;2810.47;;;370009216.00;402335328.00;446770368.00;37.57;38.59;35.54;2765.70;3037.05;2494.35;-65.88;-43.05;-45.65;
2011/09/02;2595.47;2615.14;2517.62;2528.28;3205037;2578.90;2674.43;2739.59;2786.32;2871.83;3102.97;2677.77;2794.55;;;320503712.00;382740064.00;436473024.00;32.81;36.66;25.09;2739.59;2995.62;2483.57;-73.61;-49.16;-48.89;
2011/09/09;2510.10;2528.42;2459.54;2497.75;2704451;2553.15;2648.26;2713.95;2787.55;2870.60;3105.80;2665.69;2777.78;;;270445088.00;370746976.00;413125824.00;27.01;33.45;14.15;2713.95;2958.16;2469.74;-81.26;-55.58;-51.35;
2011/09/16;2467.73;2499.48;2439.37;2482.34;2079872;2530.98;2616.71;2692.49;2786.05;2869.64;3108.50;2643.69;2761.45;;;207987200.00;310909344.00;375460672.00;21.83;29.57;6.35;2692.49;2939.02;2445.96;-87.56;-61.98;-51.16;
2011/09/23;2469.60;2517.67;2400.14;2433.16;3236998;2510.75;2578.02;2670.96;2782.65;2867.98;3110.77;2616.51;2740.50;;;323699808.00;298529600.00;357117120.00;17.62;25.59;1.67;2670.96;2929.41;2412.50;-95.42;-68.66;-53.50;
2011/09/30;2416.23;2441.73;2348.22;2359.22;2764243;2460.15;2536.85;2645.36;2777.66;2864.69;3112.67;2579.96;2717.11;;;276424288.00;279812512.00;341073920.00;12.75;21.31;-4.37;2645.36;2921.17;2369.55;-106.39;-76.21;-60.35;
2011/10/14;2363.08;2439.64;2318.63;2431.37;3457628;2440.75;2509.82;2624.01;2774.74;2862.08;3114.51;2547.56;2694.08;;;345762816.00;284865344.00;333802688.00;20.33;20.98;19.02;2624.01;2896.46;2351.55;-108.01;-82.57;-50.88;
2011/10/21;2434.49;2452.99;2313.78;2317.28;3101898;2404.68;2478.91;2604.38;2769.32;2857.39;3115.58;2509.77;2665.88;;;310189792.00;292811584.00;331779264.00;13.91;18.63;4.49;2604.38;2905.81;2302.95;-117.16;-89.49;-55.34;
2011/10/28;2322.02;2483.76;2307.15;2473.41;4616515;2402.90;2466.94;2591.65;2767.03;2853.60;3117.06;2490.75;2645.22;;;461651488.00;343546272.00;327227808.00;27.18;21.48;38.59;2591.65;2892.60;2290.70;-110.53;-93.70;-33.67;
2011/11/04;2470.25;2536.78;2433.72;2528.29;5169830;2421.90;2466.32;2582.80;2764.91;2848.93;3118.80;2482.56;2630.48;;;516983008.00;382202688.00;340366144.00;42.06;28.34;69.49;2582.80;2880.08;2285.52;-99.70;-94.90;-9.61;
2011/11/11;2518.90;2536.18;2472.76;2481.08;3889968;2446.30;2453.23;2574.72;2761.88;2843.66;3119.63;2473.23;2615.76;;;388996800.00;404717568.00;342265024.00;53.28;36.65;86.55;2574.72;2873.92;2275.52;-93.85;-94.69;1.68;
2011/11/18;2498.67;2534.06;2411.04;2416.56;3924346;2443.32;2442.04;2558.23;2758.84;2837.21;3119.92;2463.41;2598.28;;;392434592.00;414049888.00;349457600.00;51.41;41.57;71.07;2558.23;2853.95;2262.51;-93.34;-94.42;2.16;
2011/11/25;2416.73;2419.24;2370.69;2380.22;2496779;2455.90;2430.29;2539.27;2755.32;2828.94;3118.74;2444.08;2579.88;;;249677904.00;401948672.00;347380128.00;44.88;42.67;49.29;2539.27;2829.26;2249.28;-94.77;-94.49;-0.57;
2011/12/02;2383.89;2423.56;2319.44;2360.66;3363176;2433.35;2418.13;2517.42;2750.40;2820.18;3117.62;2430.10;2566.45;;;336317600.00;376881152.00;360213696.00;37.69;41.01;31.04;2517.42;2790.79;2244.05;-96.38;-94.87;-3.03;
2011/12/09;2363.11;2363.13;2302.64;2315.27;2311642;2390.77;2406.34;2492.18;2743.35;2812.31;3116.21;2414.91;2550.58;;;231164192.00;319717376.00;350960032.00;26.92;36.31;8.14;2492.18;2739.88;2244.48;-100.16;-95.93;-8.47;
2011/12/16;2312.15;2315.81;2170.75;2224.84;2563177;2339.50;2392.90;2464.88;2730.91;2805.45;3113.78;2393.45;2532.10;;;256317696.00;293181856.00;348949696.00;22.87;31.83;4.95;2464.88;2703.46;2226.29;-109.19;-98.58;-21.23;
2011/12/23;2208.07;2239.86;2149.42;2204.78;2728641;2297.18;2370.25;2440.04;2718.07;2799.15;3111.07;2374.42;2515.26;;;272864096.00;269267776.00;341658816.00;20.01;27.89;4.25;2440.04;2678.27;2201.80;-116.63;-102.19;-28.88;
2011/12/30;2193.66;2213.45;2134.02;2199.42;2356521;2261.00;2358.45;2418.68;2705.08;2793.64;3109.17;2361.10;2494.23;;;235652096.00;266462816.00;334205760.00;18.75;24.85;6.57;2418.68;2663.04;2174.32;-121.55;-106.06;-30.98;
2012/01/06;2212.00;2217.52;2132.63;2163.39;1585719;2221.55;2327.45;2397.19;2688.98;2787.82;3106.90;2338.77;2471.30;;;158571904.00;230916096.00;303898624.00;15.04;21.58;1.97;2397.19;2652.30;2142.09;-126.90;-110.23;-33.34;
2012/01/13;2164.74;2295.22;2148.45;2244.58;4138311;2207.40;2299.09;2382.71;2676.63;2781.62;3103.89;2332.71;2450.03;;;413831104.00;267449136.00;293583264.00;19.33;20.83;16.32;2382.71;2637.93;2127.49;-123.16;-112.82;-20.69;
2012/01/20;2230.43;2322.89;2196.12;2319.12;3660249;2226.27;2282.89;2368.06;2667.14;2776.25;3101.84;2319.85;2430.76;;;366024896.00;289387328.00;291284576.00;34.25;25.30;52.15;2368.06;2600.43;2135.68;-112.89;-112.83;-0.11;
2012/02/03;2324.49;2336.27;2263.34;2330.40;3031211;2251.38;2274.27;2358.16;2658.12;2772.02;3099.41;2303.36;2413.82;;;303121088.00;295439552.00;282353664.00;45.49;32.03;72.41;2358.16;2578.33;2137.98;-102.65;-110.79;16.29;
2012/02/10;2334.25;2368.98;2278.82;2351.98;4247097;2281.90;2271.45;2350.87;2649.94;2768.45;3097.09;2292.60;2400.37;;;424709696.00;333250560.00;299856704.00;61.26;41.78;100.24;2350.87;2561.01;2140.73;-91.74;-106.98;30.49;
2012/02/17;2332.05;2374.28;2325.03;2357.18;4252308;2320.65;2271.10;2344.61;2641.88;2763.83;3094.22;2287.66;2390.01;;;425230784.00;386583744.00;308749920.00;71.82;51.79;111.87;2344.61;2545.52;2143.70;-81.73;-101.93;40.41;
2012/02/24;2383.69;2439.98;2345.05;2439.63;5344010;2359.65;2283.52;2344.93;2634.31;2759.36;3091.25;2292.60;2384.11;;;534400992.00;410697728.00;339073440.00;81.17;61.58;120.35;2344.93;2546.46;2143.40;-66.38;-94.82;56.89;
2012/03/02;2447.41;2478.38;2418.33;2460.69;5502835;2387.98;2307.13;2350.01;2628.07;2753.96;3087.80;2300.95;2381.27;;;550283520.00;447548608.00;368467968.00;85.74;69.64;117.96;2350.01;2558.06;2141.96;-51.92;-86.24;68.65;
2012/03/09;2464.85;2469.84;2388.52;2439.46;5085990;2409.77;2330.57;2350.41;2621.92;2749.33;3083.48;2311.28;2374.63;;;508599008.00;488646240.00;392042912.00;86.74;75.34;109.55;2350.41;2559.16;2141.67;-41.69;-77.33;71.29;
2012/03/16;2438.55;2476.22;2366.02;2404.74;6143597;2420.32;2351.11;2354.78;2614.69;2743.00;3078.76;2326.28;2369.88;;;614359680.00;526575200.00;429912896.00;83.72;78.13;94.90;2354.78;2564.27;2145.30;-35.97;-69.06;66.18;
2012/03/23;2401.22;2412.34;2342.12;2349.54;4519547;2418.82;2369.74;2348.59;2607.33;2736.02;3073.12;2338.34;2364.18;;;451954688.00;531916384.00;459250080.00;73.93;76.73;68.33;2348.59;2550.50;2146.69;-35.48;-62.34;53.73;
2012/03/30;2349.09;2363.77;2242.35;2262.79;3362261;2383.45;2371.55;2335.32;2599.79;2727.30;3066.81;2343.63;2355.74;;;336226112.00;492283488.00;451490624.00;52.18;68.55;19.43;2335.32;2521.80;2148.84;-41.61;-58.19;33.17;
2012/04/06;2258.03;2309.64;2251.39;2306.55;1522379;2352.60;2370.29;2326.59;2592.35;2720.72;3059.95;2355.55;2350.86;;;152237904.00;412676928.00;430112768.00;43.85;60.32;10.92;2326.59;2500.24;2152.93;-42.45;-55.05;25.19;
2012/04/13;2300.05;2369.70;2258.85;2359.16;3986983;2336.57;2373.18;2323.73;2585.02;2712.74;3053.26;2365.10;2350.87;;;398698304.00;390696128.00;439671200.00;45.73;55.45;26.28;2323.73;2492.96;2154.49;-38.43;-51.72;26.59;
2012/04/20;2346.31;2407.29;2333.34;2406.86;4884179;2336.98;2378.65;2325.05;2578.01;2705.73;3046.17;2372.41;2349.92;;;488417888.00;365507392.00;446041280.00;53.72;54.88;51.41;2325.05;2496.56;2153.54;-31.03;-47.59;33.10;
2012/04/27;2403.52;2415.75;2350.40;2396.32;5943604;2346.32;2382.57;2326.84;2569.62;2699.76;3039.75;2377.91;2352.96;;;594360384.00;393989312.00;462952864.00;57.56;55.77;61.13;2326.84;2500.63;2153.04;-25.73;-43.21;34.97;
2012/05/04;2421.08;2453.73;2407.79;2452.01;3324592;2384.18;2383.81;2333.67;2562.51;2694.01;3033.91;2386.24;2352.13;;;332459200.00;393235648.00;442759584.00;68.25;59.93;84.90;2333.67;2516.09;2151.24;-16.84;-37.94;42.20;
2012/05/11;2441.76;2451.95;2393.38;2394.98;4681501;2401.88;2377.24;2342.18;2553.39;2686.66;3026.96;2389.40;2347.01;;;468150112.00;456415648.00;434546272.00;67.26;62.37;77.03;2342.18;2519.02;2165.34;-14.23;-33.20;37.94;
2012/05/18;2408.26;2411.27;2338.24;2344.52;4217424;2398.93;2367.75;2349.16;2543.57;2679.56;3019.97;2381.47;2341.75;;;421742400.00;461026112.00;425861120.00;60.95;61.90;59.05;2349.16;2513.76;2184.56;-16.04;-29.77;27.44;
2012/05/25;2343.58;2378.08;2327.41;2333.55;3890625;2384.30;2360.64;2355.88;2534.01;2672.14;3014.02;2370.88;2338.57;;;389062496.00;441155584.00;403331488.00;55.01;59.60;45.84;2355.88;2504.99;2206.76;-18.16;-27.44;18.57;
2012/06/01;2325.32;2393.28;2309.07;2373.44;4568416;2379.70;2363.01;2366.38;2523.94;2665.85;3008.39;2365.38;2338.30;;;456841600.00;413650112.00;403819712.00;56.78;58.66;53.02;2366.38;2484.84;2247.91;-16.43;-25.24;17.62;
2012/06/08;2346.98;2348.20;2276.71;2281.45;3429464;2345.60;2364.89;2368.22;2512.51;2659.95;3001.86;2355.10;2335.26;;;342946400.00;415747264.00;404491456.00;41.72;53.02;19.13;2368.22;2479.64;2256.79;-22.23;-24.64;4.83;
2012/06/15;2282.89;2319.71;2278.16;2306.85;3429153;2327.95;2364.91;2367.60;2500.45;2654.68;2994.85;2351.53;2334.93;;;342915296.00;390702688.00;423559168.00;33.49;46.51;7.45;2367.60;2480.29;2254.91;-24.49;-24.61;0.24;
2012/06/21;2313.53;2325.05;2253.79;2260.88;2338264;2311.23;2355.07;2364.13;2487.29;2648.37;2986.51;2351.38;2336.32;;;233826400.00;353117792.00;407071936.00;23.51;38.84;-7.16;2364.13;2485.60;2242.65;-29.65;-25.62;-8.06;
2012/06/29;2253.51;2253.51;2188.72;2225.43;2793827;2289.60;2336.95;2357.80;2474.21;2641.48;2977.17;2344.63;2337.11;;;279382688.00;331182912.00;386169248.00;20.29;32.66;-4.45;2357.80;2494.20;2221.40;-36.18;-27.73;-16.90;
2012/07/06;2234.32;2244.83;2185.52;2223.58;3146986;2259.65;2319.68;2351.13;2462.74;2634.75;2967.07;2333.32;2338.04;;;314698592.00;302756672.00;358203392.00;18.29;27.87;-0.87;2351.13;2500.16;2202.09;-41.03;-30.39;-21.29;
2012/07/13;2210.71;2216.70;2152.68;2185.90;3324002;2240.52;2293.06;2338.44;2451.44;2627.86;2957.18;2314.92;2338.91;;;332400192.00;300646400.00;358196832.00;16.47;24.07;1.28;2338.44;2498.53;2178.34;-47.37;-33.79;-27.17;
2012/07/20;2187.89;2197.79;2138.79;2168.64;3329092;2212.90;2270.43;2323.83;2439.74;2620.36;2945.43;2295.94;2335.99;;;332909184.00;298644288.00;344673472.00;14.89;21.01;2.66;2323.83;2490.13;2157.53;-53.18;-37.66;-31.03;
2012/07/27;2154.17;2158.95;2120.63;2128.76;2636249;2186.48;2248.85;2308.30;2427.57;2612.61;2933.07;2269.00;2328.66;;;263624896.00;304601504.00;328859648.00;10.92;17.65;-2.53;2308.30;2486.73;2129.87;-60.30;-42.19;-36.22;
2012/08/03;2128.16;2137.74;2100.25;2132.80;2660917;2167.93;2228.76;2294.70;2417.95;2604.06;2920.49;2247.15;2321.06;;;266091696.00;301944000.00;316563456.00;11.66;15.65;3.67;2294.70;2483.34;2106.06;-64.87;-46.73;-36.29;
2012/08/10;2129.15;2176.79;2127.26;2168.81;3606602;2156.98;2208.31;2285.66;2408.64;2595.93;2907.92;2232.51;2314.02;;;360660192.00;311135424.00;306946048.00;17.94;16.41;20.99;2285.66;2480.45;2090.87;-64.84;-50.35;-28.98;
2012/08/17;2164.04;2164.04;2100.79;2114.89;2830967;2142.77;2191.65;2278.27;2398.80;2587.46;2894.56;2214.28;2304.70;;;283096704.00;301275552.00;300960960.00;14.13;15.65;11.08;2278.27;2487.42;2069.12;-68.38;-53.96;-28.85;
2012/08/24;2102.23;2124.20;2089.02;2092.10;2845666;2127.48;2170.19;2267.55;2389.62;2580.04;2880.72;2190.84;2291.34;;;284566592.00;291608992.00;295126624.00;10.04;13.78;2.57;2267.55;2492.02;2043.08;-72.19;-57.60;-29.18;
2012/08/31;2085.37;2085.37;2032.54;2047.52;2750543;2111.23;2148.85;2251.96;2377.97;2573.18;2865.29;2171.34;2275.44;;;275054304.00;293896192.00;299248832.00;9.05;12.20;2.74;2251.96;2492.36;2011.57;-77.91;-61.66;-32.49;
2012/09/07;2044.82;2145.00;2029.05;2127.76;3717717;2110.23;2139.07;2238.01;2367.45;2568.50;2850.53;2156.43;2263.46;;;371771712.00;315031552.00;308487776.00;23.57;15.99;38.72;2238.01;2472.89;2003.14;-75.10;-64.35;-21.50;
2012/09/14;2128.06;2140.17;2107.22;2123.85;4384144;2101.23;2129.10;2224.39;2356.21;2563.73;2836.67;2145.01;2252.65;;;438414400.00;330579968.00;320857696.00;34.44;22.14;59.03;2224.39;2452.10;1996.68;-72.36;-65.95;-12.81;
2012/09/21;2120.62;2121.58;2018.26;2026.69;3102026;2083.57;2113.18;2203.12;2342.99;2559.09;2821.66;2128.44;2240.23;;;310202592.00;336003072.00;318639296.00;24.73;23.00;28.19;2203.12;2420.53;1985.71;-77.14;-68.19;-17.89;
2012/09/28;2015.77;2089.63;1999.48;2086.17;3123982;2082.40;2104.94;2187.68;2331.58;2554.34;2808.75;2116.99;2233.44;;;312398208.00;341567072.00;316588032.00;32.78;26.26;45.83;2187.68;2391.14;1984.23;-75.25;-69.60;-11.30;
2012/10/12;2084.85;2127.31;2063.09;2104.93;3613672;2093.88;2102.55;2175.70;2321.63;2550.61;2795.90;2110.24;2225.69;;;361367200.00;358829248.00;326362720.00;41.68;31.40;62.24;2175.70;2368.19;1983.21;-71.43;-69.97;-2.92;
2012/10/19;2105.02;2137.69;2085.12;2128.30;3264653;2094.00;2102.11;2165.44;2313.33;2546.93;2784.29;2106.89;2216.81;;;326465312.00;349768896.00;332400224.00;53.88;38.90;83.85;2165.44;2343.86;1987.01;-65.75;-69.12;6.75;
2012/10/26;2118.52;2138.03;2058.06;2066.21;3696871;2082.45;2091.84;2150.07;2304.55;2543.20;2773.06;2101.67;2203.71;;;369687104.00;336026016.00;333302976.00;51.21;43.00;67.62;2150.07;2304.37;1995.78;-65.50;-68.40;5.79;
2012/11/02;2061.85;2119.22;2053.09;2117.05;3331750;2100.55;2092.06;2141.86;2297.59;2539.57;2761.17;2100.36;2192.97;;;333175008.00;340616800.00;338309952.00;61.07;49.02;85.16;2141.86;2283.70;2000.02;-60.51;-66.82;12.62;
2012/11/09;2113.33;2123.33;2062.42;2069.07;3230805;2097.10;2089.75;2129.97;2288.54;2536.95;2749.41;2092.04;2178.24;;;323080512.00;342753280.00;342160192.00;56.65;51.57;66.83;2129.97;2252.07;2007.87;-59.73;-65.40;11.34;
2012/11/16;2069.21;2079.57;2001.72;2014.73;2660134;2079.07;2086.48;2117.66;2279.98;2533.15;2737.06;2083.70;2163.61;;;266013408.00;323685568.00;341257408.00;41.38;48.17;27.80;2117.66;2233.67;2001.66;-62.78;-64.88;4.20;
2012/11/23;2013.25;2034.88;1995.17;2027.38;2383188;2058.88;2076.44;2107.76;2272.14;2529.84;2724.13;2078.30;2151.41;;;238318800.00;306053120.00;327911008.00;35.10;43.82;17.68;2107.76;2218.73;1996.78;-63.44;-64.59;2.30;
2012/11/30;2023.34;2027.27;1959.33;1980.12;2583458;2041.68;2062.06;2095.58;2263.77;2524.91;2710.60;2072.69;2137.82;;;258345792.00;283787264.00;309906624.00;27.28;38.30;5.23;2095.58;2206.47;1984.69;-67.01;-65.08;-3.87;
2012/12/07;1977.25;2065.75;1949.46;2061.79;4406208;2030.60;2065.57;2089.38;2257.58;2520.11;2696.91;2067.19;2125.83;;;440620800.00;305276512.00;322946656.00;38.04;38.22;37.70;2089.38;2192.61;1986.14;-62.53;-64.57;4.08;
2012/12/14;2067.32;2152.50;2059.47;2150.63;5204592;2046.93;2072.01;2088.48;2254.11;2515.88;2684.79;2069.42;2120.80;;;520459200.00;344752128.00;343752704.00;58.39;44.94;85.28;2088.48;2189.08;1987.87;-51.21;-61.90;21.36;
2012/12/21;2152.10;2190.40;2142.95;2153.31;5674900;2074.65;2076.86;2089.71;2249.47;2512.10;2674.35;2079.98;2114.90;;;567489984.00;405045248.00;364365408.00;67.13;52.34;96.71;2089.71;2192.95;1986.46;-41.55;-57.83;32.55;
2012/12/28;2150.65;2234.87;2146.86;2233.25;5886043;2115.82;2087.35;2094.73;2248.07;2508.70;2666.00;2092.23;2113.84;;;588604288.00;475106496.00;390579808.00;77.90;60.86;111.98;2094.73;2215.15;1974.32;-27.13;-51.69;49.11;
2013/01/04;2236.46;2296.11;2236.46;2276.99;2675013;2175.20;2108.44;2100.14;2244.80;2505.91;2656.71;2106.57;2115.82;;;267501296.00;476934976.00;380361120.00;83.43;68.38;113.52;2100.14;2242.32;1957.96;-12.04;-43.76;63.44;
2013/01/11;2271.66;2295.48;2234.95;2243.00;6082203;2211.45;2121.02;2106.54;2240.04;2502.48;2647.70;2116.13;2116.56;;;608220288.00;510453344.00;407864928.00;83.84;73.53;104.46;2106.54;2262.41;1950.68;-2.78;-35.56;65.56;
2013/01/18;2236.29;2332.78;2235.11;2317.07;7084466;2244.73;2145.82;2117.79;2237.31;2499.59;2639.48;2137.03;2121.61;;;708446592.00;548054656.00;446403392.00;87.86;78.31;106.97;2117.79;2299.58;1936.00;10.41;-26.37;73.55;
2013/01/25;2321.49;2362.94;2287.30;2291.30;6559639;2272.32;2173.49;2129.98;2235.22;2497.03;2631.26;2151.55;2126.33;;;655963904.00;565746048.00;485395648.00;86.13;80.92;96.56;2129.98;2324.20;1935.77;18.57;-17.38;71.90;
2013/02/01;2295.35;2421.15;2295.35;2419.02;7006424;2309.48;2212.65;2144.54;2235.87;2495.59;2623.73;2180.72;2137.49;;;700642432.00;588152832.00;531629664.00;90.60;84.15;103.52;2144.54;2377.81;1911.28;34.94;-6.92;83.71;
2013/02/08;2425.92;2443.03;2394.22;2432.40;6639647;2340.55;2257.88;2159.97;2237.06;2493.73;2617.61;2215.52;2149.01;;;663964672.00;667444864.00;572189888.00;92.81;87.04;104.37;2159.97;2425.99;1893.95;48.43;4.15;88.56;
2013/02/22;2441.91;2444.80;2308.76;2314.16;5909699;2354.77;2283.11;2174.34;2237.04;2490.19;2611.68;2239.42;2154.60;;;590969920.00;663997632.00;587225472.00;80.78;84.95;72.44;2174.34;2441.11;1907.58;49.02;13.12;71.79;
2013/03/01;2320.62;2369.65;2289.89;2359.51;5510938;2363.27;2304.00;2188.01;2239.29;2485.10;2606.80;2271.03;2164.01;;;551093824.00;632527232.00;590290944.00;77.65;82.52;67.91;2188.01;2463.61;1912.40;52.54;21.01;63.06;
2013/03/08;2332.08;2352.02;2259.25;2318.61;6727706;2368.73;2320.52;2198.69;2241.19;2479.63;2602.29;2292.44;2172.72;;;672770624.00;635889280.00;600817664.00;65.05;76.69;41.77;2198.69;2477.29;1920.10;51.43;27.09;48.68;
2013/03/15;2314.68;2333.29;2250.00;2278.40;4895208;2340.63;2325.05;2206.20;2242.50;2473.79;2597.43;2303.09;2181.61;;;489520800.00;593664384.00;590908608.00;50.27;67.89;15.04;2206.20;2484.90;1927.50;46.78;31.03;31.49;
2013/03/22;2267.29;2332.00;2232.02;2328.28;5323141;2319.80;2330.18;2219.31;2245.25;2467.11;2594.36;2317.67;2189.32;;;532314112.00;567335296.00;617390080.00;48.59;61.46;22.87;2219.31;2494.91;1943.70;46.57;34.14;24.87;
2013/03/29;2334.74;2344.89;2228.81;2236.62;5110356;2304.30;2329.54;2225.28;2245.12;2460.87;2589.08;2317.95;2193.65;;;511035584.00;551347840.00;607672704.00;33.60;52.17;-3.54;2225.28;2496.71;1953.86;38.57;35.02;7.09;
2013/04/03;2229.46;2253.42;2217.25;2225.29;2489212;2277.45;2320.36;2233.09;2243.55;2455.35;2583.21;2313.64;2201.29;;;248921200.00;490910528.00;561718912.00;23.58;42.64;-14.54;2233.09;2494.39;1971.79;30.96;34.21;-6.51;
2013/04/12;2196.24;2242.48;2180.67;2206.78;3902525;2255.07;2311.90;2242.69;2241.49;2449.81;2577.58;2310.61;2205.93;;;390252512.00;434408640.00;535148960.00;19.01;34.76;-12.49;2242.69;2483.52;2001.87;23.16;32.00;-17.68;
2013/04/19;2199.91;2250.11;2165.78;2244.64;4012159;2248.30;2294.46;2253.56;2239.70;2444.82;2572.06;2304.58;2211.30;;;401215904.00;416749984.00;505207200.00;22.10;30.54;5.21;2253.56;2472.05;2035.06;19.81;29.56;-19.50;
2013/04/26;2236.40;2245.12;2173.86;2177.91;4567532;2218.25;2269.02;2263.45;2236.72;2439.30;2566.88;2295.14;2213.21;;;456753216.00;401637376.00;484486336.00;16.71;25.93;-1.72;2263.45;2444.54;2082.36;11.64;25.98;-28.68;
2013/05/03;2170.78;2222.81;2161.14;2205.50;1569213;2212.02;2258.16;2270.64;2232.82;2433.56;2561.97;2277.34;2218.57;;;156921296.00;330812608.00;441080224.00;18.89;23.59;9.50;2270.64;2427.86;2113.41;7.30;22.24;-29.88;
2013/05/10;2212.50;2255.21;2212.50;2246.83;4579593;2216.32;2246.89;2275.44;2229.25;2428.66;2557.64;2261.88;2223.56;;;457959296.00;372621312.00;431765920.00;28.14;25.10;34.21;2275.44;2422.79;2128.10;7.12;19.22;-24.20;
2013/05/17;2247.68;2288.09;2205.87;2282.87;4775892;2231.55;2243.31;2281.92;2226.64;2424.28;2555.29;2259.27;2231.78;;;477589184.00;390089920.00;412249280.00;40.84;30.35;61.83;2281.92;2417.58;2146.25;9.77;17.33;-15.12;
